sequence_index,dataset_version,candidate_index,cow_id,cow_health_status,video_health_status,health_condition,session_category,dataset_root,relative_path,video_path,sequence_seconds,target_fps,frames_per_sequence,crop_size,start_second,end_second,window_stride_seconds,window_overlap_seconds,source_fps,source_frame_count,source_duration_sec,detected_frames,filled_frames,detection_rate,filled_rate,confidence_threshold,yolo_batch_size,yolo_device,mean_detection_confidence,min_detection_confidence,max_detection_confidence,multi_face_frames,multi_face_rate,crop_area_mean,crop_area_min,crop_area_max,blur_laplacian_var_mean,created_utc,sequence_dir
163,thesis_stride8_qa,331,436,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/During exercise/436/Video 2025-03-19, 7 39 56 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\During exercise\436\Video 2025-03-19, 7 39 56 AM.mov",10.0,24.0,240,224,48.0,58.0,8.0,2.0,30.001555559396444,2893,96.42833333333333,229,11,0.9541666666666667,0.04583333333333333,0.6,32,0,0.9131162223857563,0.626226007938385,0.9700528979301453,143,0.5958333333333333,1278877.4978165939,536710,2073600,2137.101934240252,2026-05-25T22:09:33Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_436_healthy\sequence_yashan_dhaliwal_ra_7c9cd193_t048s
164,thesis_stride8_qa,332,436,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/During exercise/436/Video 2025-03-19, 7 39 56 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\During exercise\436\Video 2025-03-19, 7 39 56 AM.mov",10.0,24.0,240,224,56.0,66.0,8.0,2.0,30.001555559396444,2893,96.42833333333333,220,20,0.9166666666666666,0.08333333333333333,0.6,32,0,0.911240312998945,0.626226007938385,0.9685335159301758,0,0.0,1463062.4045454545,575452,2073600,1800.5323896961813,2026-05-25T22:10:16Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_436_healthy\sequence_yashan_dhaliwal_ra_7c9cd193_t056s
165,thesis_stride8_qa,333,436,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/During exercise/436/Video 2025-03-19, 7 39 56 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\During exercise\436\Video 2025-03-19, 7 39 56 AM.mov",10.0,24.0,240,224,64.0,74.0,8.0,2.0,30.001555559396444,2893,96.42833333333333,216,24,0.9,0.1,0.6,32,0,0.8870603588444216,0.6085972189903259,0.9691022038459778,0,0.0,1617719.587962963,890624,1832940,2056.3857920091436,2026-05-25T22:11:01Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_436_healthy\sequence_yashan_dhaliwal_ra_7c9cd193_t064s
166,thesis_stride8_qa,334,436,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/During exercise/436/Video 2025-03-19, 7 39 56 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\During exercise\436\Video 2025-03-19, 7 39 56 AM.mov",10.0,24.0,240,224,72.0,82.0,8.0,2.0,30.001555559396444,2893,96.42833333333333,233,7,0.9708333333333333,0.029166666666666667,0.6,32,0,0.9104632571531468,0.6114308834075928,0.9707736968994141,0,0.0,1586549.4077253218,1272570,1842480,2343.274764446811,2026-05-25T22:11:47Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_436_healthy\sequence_yashan_dhaliwal_ra_7c9cd193_t072s
167,thesis_stride8_qa,335,436,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/During exercise/436/Video 2025-03-19, 7 39 56 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\During exercise\436\Video 2025-03-19, 7 39 56 AM.mov",10.0,24.0,240,224,80.0,90.0,8.0,2.0,30.001555559396444,2893,96.42833333333333,227,13,0.9458333333333333,0.05416666666666667,0.6,32,0,0.9044379786247724,0.6067430973052979,0.9735716581344604,0,0.0,1724860.9383259912,1182660,2073600,1894.568150199507,2026-05-25T22:12:32Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_436_healthy\sequence_yashan_dhaliwal_ra_7c9cd193_t080s
168,thesis_stride8_qa,338,439,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Sep 8/439.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Sep 8\439.mov,10.0,24.0,240,224,16.0,26.0,8.0,2.0,29.997123038071795,1564,52.138333333333335,225,15,0.9375,0.0625,0.6,32,0,0.8750464881791009,0.6018149852752686,0.9489928483963013,4,0.016666666666666666,1262244.4577777777,856925,1462388,2793.2814216086676,2026-05-25T22:14:50Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_439_healthy\sequence_truro_cow_video_da_4e83b3d6_t016s
169,thesis_stride8_qa,339,439,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Sep 8/439.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Sep 8\439.mov,10.0,24.0,240,224,24.0,34.0,8.0,2.0,29.997123038071795,1564,52.138333333333335,221,19,0.9208333333333333,0.07916666666666666,0.6,32,0,0.8049548511052024,0.6064390540122986,0.9485487937927246,16,0.06666666666666667,1222716.8959276017,639142,1479478,2826.3601061280297,2026-05-25T22:15:38Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_439_healthy\sequence_truro_cow_video_da_4e83b3d6_t024s
170,thesis_stride8_qa,342,439,Healthy,Healthy,healthy folder,before_exercise,Truro Cow Video Data,healthy cows before going out/Sep 4/439.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 4\439.mov,10.0,24.0,240,224,0.0,10.0,8.0,2.0,29.997385469017807,1721,57.37166666666667,235,5,0.9791666666666666,0.020833333333333332,0.6,32,0,0.8852747450483606,0.6137892007827759,0.9735136032104492,7,0.029166666666666667,1654645.1234042554,907680,2073600,2059.389073397707,2026-05-25T22:17:54Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_439_healthy\sequence_truro_cow_video_da_faeb9a29_t000s
171,thesis_stride8_qa,345,439,Healthy,Healthy,healthy folder,before_exercise,Truro Cow Video Data,healthy cows before going out/Sep 4/439.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 4\439.mov,10.0,24.0,240,224,24.0,34.0,8.0,2.0,29.997385469017807,1721,57.37166666666667,218,22,0.9083333333333333,0.09166666666666666,0.6,32,0,0.8015249636741953,0.6068934798240662,0.9504472017288208,5,0.020833333333333332,1474782.2155963304,1105564,1828440,2887.3714899220618,2026-05-25T22:20:13Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_439_healthy\sequence_truro_cow_video_da_faeb9a29_t024s
172,thesis_stride8_qa,351,439,Healthy,Healthy,healthy folder,before_exercise,Truro Cow Video Data,healthy cows before going out/Sep 5/439.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 5\439.mov,10.0,24.0,240,224,24.0,34.0,8.0,2.0,29.996732382093455,1836,61.20666666666666,216,24,0.9,0.1,0.6,32,0,0.8468835301421307,0.6009917855262756,0.9736840128898621,45,0.1875,893273.4768518518,425497,1236312,2088.622786413026,2026-05-25T22:24:44Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_439_healthy\sequence_truro_cow_video_da_d83db6cc_t024s
173,thesis_stride8_qa,353,439,Healthy,Healthy,healthy folder,before_exercise,Truro Cow Video Data,healthy cows before going out/Sep 5/439.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 5\439.mov,10.0,24.0,240,224,40.0,50.0,8.0,2.0,29.996732382093455,1836,61.20666666666666,236,4,0.9833333333333333,0.016666666666666666,0.6,32,0,0.8851527526216992,0.6041441559791565,0.9605478048324585,106,0.44166666666666665,802178.6779661017,92588,900160,2148.4038111340215,2026-05-25T22:26:17Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_439_healthy\sequence_truro_cow_video_da_d83db6cc_t040s
174,thesis_stride8_qa,354,439,Healthy,Healthy,healthy folder,before_exercise,Truro Cow Video Data,healthy cows before going out/Sep 5/439.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 5\439.mov,10.0,24.0,240,224,48.0,58.0,8.0,2.0,29.996732382093455,1836,61.20666666666666,237,3,0.9875,0.0125,0.6,32,0,0.918883130520205,0.6177975535392761,0.9707849621772766,90,0.375,802180.358649789,90405,858094,2247.9414334350818,2026-05-25T22:27:02Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\healthy\cow_439_healthy\sequence_truro_cow_video_da_d83db6cc_t048s
175,thesis_stride8_qa,355,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"10 March 2025/During exercise/255/Video 2025-03-10, 6 58 02 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\10 March 2025\During exercise\255\Video 2025-03-10, 6 58 02 AM.mov",10.0,24.0,240,224,0.0,10.0,8.0,2.0,30.001610680602038,2794,93.12833333333333,218,22,0.9083333333333333,0.09166666666666666,0.6,32,0,0.8701183497905731,0.6021044850349426,0.9766111373901367,22,0.09166666666666666,1594395.9174311927,991287,2006640,1176.8597258263549,2026-05-25T22:27:49Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_33c03cf5_t000s
176,thesis_stride8_qa,358,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"10 March 2025/During exercise/255/Video 2025-03-10, 6 58 02 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\10 March 2025\During exercise\255\Video 2025-03-10, 6 58 02 AM.mov",10.0,24.0,240,224,24.0,34.0,8.0,2.0,30.001610680602038,2794,93.12833333333333,231,9,0.9625,0.0375,0.6,32,0,0.9085293259971585,0.6036170125007629,0.9664318561553955,95,0.3958333333333333,1458790.6796536797,129228,1763424,1315.81674376981,2026-05-25T22:30:11Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_33c03cf5_t024s
177,thesis_stride8_qa,359,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"10 March 2025/During exercise/255/Video 2025-03-10, 6 58 02 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\10 March 2025\During exercise\255\Video 2025-03-10, 6 58 02 AM.mov",10.0,24.0,240,224,32.0,42.0,8.0,2.0,30.001610680602038,2794,93.12833333333333,238,2,0.9916666666666667,0.008333333333333333,0.6,32,0,0.8720870260931864,0.6049080491065979,0.9657076597213745,156,0.65,1666891.8781512605,234765,2069280,1333.6669860661207,2026-05-25T22:30:58Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_33c03cf5_t032s
178,thesis_stride8_qa,362,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"10 March 2025/During exercise/255/Video 2025-03-10, 6 58 02 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\10 March 2025\During exercise\255\Video 2025-03-10, 6 58 02 AM.mov",10.0,24.0,240,224,56.0,66.0,8.0,2.0,30.001610680602038,2794,93.12833333333333,231,9,0.9625,0.0375,0.6,32,0,0.9226651826462189,0.6163329482078552,0.9739860892295837,1,0.004166666666666667,1516139.8614718614,769102,1792252,1114.1911097557465,2026-05-25T22:33:20Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_33c03cf5_t056s
179,thesis_stride8_qa,364,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"10 March 2025/During exercise/255/Video 2025-03-10, 6 58 02 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\10 March 2025\During exercise\255\Video 2025-03-10, 6 58 02 AM.mov",10.0,24.0,240,224,72.0,82.0,8.0,2.0,30.001610680602038,2794,93.12833333333333,240,0,1.0,0.0,0.6,32,0,0.8989915356040001,0.6047345399856567,0.9689931869506836,203,0.8458333333333333,1503243.6958333333,305536,1892160,709.64547479769,2026-05-25T22:34:50Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_33c03cf5_t072s
180,thesis_stride8_qa,365,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"10 March 2025/During exercise/255/Video 2025-03-10, 6 58 02 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\10 March 2025\During exercise\255\Video 2025-03-10, 6 58 02 AM.mov",10.0,24.0,240,224,80.0,90.0,8.0,2.0,30.001610680602038,2794,93.12833333333333,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.9332109560028778,0.605902910232544,0.9701268076896667,227,0.9458333333333333,1002849.5481171549,298590,1544262,895.6805964302606,2026-05-25T22:35:38Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_33c03cf5_t080s
181,thesis_stride8_qa,366,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/255/Video 2025-02-21, 9 34 41 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\255\Video 2025-02-21, 9 34 41 AM.mov",10.0,24.0,240,224,0.0,10.0,8.0,2.0,30.001631410082116,3678,122.59333333333333,236,4,0.9833333333333333,0.016666666666666666,0.6,32,0,0.9035250150551231,0.6053749322891235,0.966786801815033,109,0.45416666666666666,1042392.3474576271,22695,1549824,1852.9932980946917,2026-05-25T22:36:24Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_5b6d28aa_t000s
182,thesis_stride8_qa,367,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/255/Video 2025-02-21, 9 34 41 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\255\Video 2025-02-21, 9 34 41 AM.mov",10.0,24.0,240,224,8.0,18.0,8.0,2.0,30.001631410082116,3678,122.59333333333333,237,3,0.9875,0.0125,0.6,32,0,0.9228347713434244,0.6113688349723816,0.9749582409858704,27,0.1125,1287086.687763713,216147,1637360,2184.159983211017,2026-05-25T22:37:09Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_5b6d28aa_t008s
183,thesis_stride8_qa,368,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/255/Video 2025-02-21, 9 34 41 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\255\Video 2025-02-21, 9 34 41 AM.mov",10.0,24.0,240,224,16.0,26.0,8.0,2.0,30.001631410082116,3678,122.59333333333333,233,7,0.9708333333333333,0.029166666666666667,0.6,32,0,0.9374088990330185,0.6804080605506897,0.9723353981971741,0,0.0,1340505.2446351931,1158395,1645038,2268.1336433476913,2026-05-25T22:37:56Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_5b6d28aa_t016s
184,thesis_stride8_qa,369,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/255/Video 2025-02-21, 9 34 41 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\255\Video 2025-02-21, 9 34 41 AM.mov",10.0,24.0,240,224,24.0,34.0,8.0,2.0,30.001631410082116,3678,122.59333333333333,237,3,0.9875,0.0125,0.6,32,0,0.9083786971458403,0.6088376045227051,0.9734251499176025,0,0.0,1474216.3670886075,1158395,1762800,2256.539402613624,2026-05-25T22:38:42Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_5b6d28aa_t024s
185,thesis_stride8_qa,370,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/255/Video 2025-02-21, 9 34 41 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\255\Video 2025-02-21, 9 34 41 AM.mov",10.0,24.0,240,224,32.0,42.0,8.0,2.0,30.001631410082116,3678,122.59333333333333,240,0,1.0,0.0,0.6,32,0,0.935736828794082,0.649442732334137,0.9720760583877563,10,0.041666666666666664,1465843.8,95626,1671144,2221.6124415395607,2026-05-25T22:39:28Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_5b6d28aa_t032s
186,thesis_stride8_qa,371,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/255/Video 2025-02-21, 9 34 41 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\255\Video 2025-02-21, 9 34 41 AM.mov",10.0,24.0,240,224,40.0,50.0,8.0,2.0,30.001631410082116,3678,122.59333333333333,230,10,0.9583333333333334,0.041666666666666664,0.6,32,0,0.8831796780876492,0.6075449585914612,0.9759987592697144,65,0.2708333333333333,1357416.3782608695,95626,2073600,1863.635007482428,2026-05-25T22:40:14Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_5b6d28aa_t040s
187,thesis_stride8_qa,373,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/255/Video 2025-02-21, 9 34 41 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\255\Video 2025-02-21, 9 34 41 AM.mov",10.0,24.0,240,224,56.0,66.0,8.0,2.0,30.001631410082116,3678,122.59333333333333,225,15,0.9375,0.0625,0.6,32,0,0.8938875100347731,0.6018410921096802,0.9742429852485657,4,0.016666666666666666,1214137.2088888888,56887,1662624,2134.285289132433,2026-05-25T22:41:47Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_5b6d28aa_t056s
188,thesis_stride8_qa,374,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/255/Video 2025-02-21, 9 34 41 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\255\Video 2025-02-21, 9 34 41 AM.mov",10.0,24.0,240,224,64.0,74.0,8.0,2.0,30.001631410082116,3678,122.59333333333333,233,7,0.9708333333333333,0.029166666666666667,0.6,32,0,0.9140361087005026,0.6115278601646423,0.973743200302124,4,0.016666666666666666,1517923.669527897,789660,1829520,2278.9210979420336,2026-05-25T22:42:33Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_5b6d28aa_t064s
189,thesis_stride8_qa,377,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/255/Video 2025-02-21, 9 34 41 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\255\Video 2025-02-21, 9 34 41 AM.mov",10.0,24.0,240,224,88.0,98.0,8.0,2.0,30.001631410082116,3678,122.59333333333333,240,0,1.0,0.0,0.6,32,0,0.8894369177520275,0.6193593740463257,0.9737300872802734,218,0.9083333333333333,1149925.8916666666,88346,1873800,1959.6693063781706,2026-05-25T22:44:57Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_5b6d28aa_t088s
190,thesis_stride8_qa,378,255,Unhealthy,Unhealthy,lame,during_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/During Exercise/255/Video 2025-02-21, 9 34 41 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\During Exercise\255\Video 2025-02-21, 9 34 41 AM.mov",10.0,24.0,240,224,96.0,106.0,8.0,2.0,30.001631410082116,3678,122.59333333333333,240,0,1.0,0.0,0.6,32,0,0.9176430389285087,0.6175169348716736,0.9649682641029358,222,0.925,1066839.7666666666,292771,1297080,1712.9468162516828,2026-05-25T22:45:43Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_255_unhealthy\sequence_yashan_dhaliwal_ra_5b6d28aa_t096s
