candidate_rank,cow_id,cow_health_status,video_health_status,health_condition,dataset_root,relative_path,video_path,duration_sec,fps,frame_count
413,404,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Nov 5/404.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Nov 5\404.mov,61.740000,29.996761,1852
414,428,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Nov 5/428.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Nov 5\428.mov,55.746667,29.992825,1672
415,374,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Nov 7/374.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Nov 7\374.mov,64.773333,29.996912,1943
416,402,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Nov 7/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Nov 7\402.mov,62.606667,29.996805,1878
417,404,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Nov 7/404.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Nov 7\404.mov,63.573333,29.996854,1907
418,426,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Nov 7/426.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Nov 7\426.mov,63.706667,29.996861,1911
419,387,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Oct 1/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Oct 1\387.mov,61.606667,29.996754,1848
420,402,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Oct 1/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Oct 1\402.mov,62.306667,29.996790,1869
421,404,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Oct 1/404.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Oct 1\404.mov,61.473333,29.996747,1844
422,374,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Oct 29/374.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Oct 29\374.mov,64.640000,29.996906,1939
423,402,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Oct 29/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Oct 29\402.mov,67.873333,29.997053,2036
424,404,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Oct 29/404.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Oct 29\404.mov,59.306667,29.996628,1779
425,387,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Oct 6/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Oct 6\387.mov,64.506667,29.996900,1935
426,402,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Oct 6/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Oct 6\402.mov,65.040000,29.996925,1951
427,404,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Oct 6/404.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Oct 6\404.mov,60.940000,29.996718,1828
428,387,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 25/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 25\387.mov,61.840000,29.996766,1855
429,402,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 25/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 25\402.mov,61.506667,29.996748,1845
430,404,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 25/404.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 25\404.mov,61.240000,29.996734,1837
431,387,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 26/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 26\387.mov,62.150000,29.991955,1864
432,402,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 26/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 26\402.mov,60.773333,29.996709,1823
433,404,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 26/404.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 26\404.mov,61.206667,29.996732,1836
434,387,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 29/387.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 29\387.mov,60.906667,29.996716,1827
435,402,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 29/402.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 29\402.mov,62.806667,29.996816,1884
436,404,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 29/404.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 29\404.mov,62.940000,29.996822,1888
437,355,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 4/355.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 4\355.mov,58.840000,29.996601,1765
438,406,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 4/406.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 4\406.mov,62.106667,29.996780,1863
439,408,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 4/408.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 4\408.mov,58.806667,29.996599,1764
440,432,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 4/432.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 4\432.mov,51.938333,29.997112,1558
441,439,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 4/439.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 4\439.mov,57.371667,29.997385,1721
442,355,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 5/355.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 5\355.mov,62.223333,29.988750,1866
443,405,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 5/405.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 5\405.mov,61.140000,29.996729,1834
444,406,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 5/406.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 5\406.mov,52.138333,29.997123,1564
445,408,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 5/408.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 5\408.mov,61.973333,29.996773,1859
446,432,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 5/432.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 5\432.mov,61.356667,29.988591,1840
447,439,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 5/439.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 5\439.mov,61.206667,29.996732,1836
448,355,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 8/355.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 8\355.mov,55.071667,29.997276,1652
449,405,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 8/405.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 8\405.mov,51.905000,29.997110,1557
450,406,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 8/406.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 8\406.mov,48.205000,29.996888,1446
451,408,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 8/408.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 8\408.mov,51.538333,29.997090,1546
452,432,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 8/432.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 8\432.mov,52.838333,29.997161,1585
453,439,Healthy,Healthy,healthy folder,Truro Cow Video Data,healthy cows before going out/Sep 8/439.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 8\439.mov,54.671667,29.997256,1640
454,255,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 10/255-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 10\255-lameness.mov,56.543333,29.994694,1696
455,323,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 10/323-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 10\323-lameness.mov,54.721667,29.988122,1641
456,394,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 10/394-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 10\394-lameness.mov,58.783333,29.991494,1763
457,425,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 10/425-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 10\425-lameness.mov,59.656667,29.988266,1789
458,255,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 28/255-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 28\255-lameness.mov,64.161667,30.002338,1925
459,323,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 28/323-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 28\323-lameness.mov,59.861667,30.002506,1796
460,363,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 28/363-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 28\363-lameness.mov,70.395000,30.002131,2112
461,394,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 28/394-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 28\394-lameness.mov,63.930000,30.001564,1918
462,425,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 28/425-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 28\425-lameness.mov,57.830000,30.001729,1735
463,255,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 5/255-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 5\255-lameness.mov,58.790000,29.988093,1763
464,323,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 5/323-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 5\323-lameness.mov,57.171667,29.997376,1715
465,394,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 5/394-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 5\394-lameness.mov,60.973333,29.996720,1829
466,425,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 5/425-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 5\425-lameness.mov,52.705000,29.997154,1581
467,255,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 7/255-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 7\255-lameness.mov,60.928333,30.002462,1828
468,323,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 7/323-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 7\323-lameness.mov,60.863333,30.001643,1826
469,394,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 7/394-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 7\394-lameness.mov,61.096667,30.001637,1833
470,425,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Nov 7/425-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Nov 7\425-lameness.mov,60.863333,30.001643,1826
471,394,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Oct 1/394-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Oct 1\394-lameness.mov,57.105000,29.997373,1713
472,403,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Oct 1/403-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Oct 1\403-lameness.mov,62.106667,29.996780,1863
473,425,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Oct 1/425-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Oct 1\425-lameness.mov,57.038333,29.997370,1711
474,255,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Oct 29/255-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Oct 29\255-lameness.mov,65.196667,30.001534,1956
475,394,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Oct 29/394-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Oct 29\394-lameness.mov,61.321667,29.989400,1839
476,425,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Oct 29/425-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Oct 29\425-lameness.mov,60.828333,30.002466,1825
477,394,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Oct 6/394-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Oct 6\394-lameness.mov,57.205000,29.997378,1716
478,403,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Oct 6/403-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Oct 6\403-lameness.mov,63.806667,29.996866,1914
479,425,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Oct 6/425-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Oct 6\425-lameness.mov,59.440000,29.996635,1783
480,394,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 26/394-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 26\394-lameness.mov,61.473333,29.996747,1844
481,403,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 26/403-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 26\403-lameness.mov,60.740000,29.996707,1822
482,425,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 26/425-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 26\425-lameness.mov,58.873333,29.996603,1766
483,394,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 29/394-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 29\394-lameness.mov,60.673333,29.996704,1820
484,403,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 29/403-lameness .mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 29\403-lameness .mov,61.640000,29.996755,1849
485,425,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 29/425-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 29\425-lameness.mov,63.473333,29.996849,1904
486,378,Unhealthy,Unhealthy,mastitis,Truro Cow Video Data,unhealthy cows after exercise/Sep 4/378-mastitis.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 4\378-mastitis.mov,64.506667,29.996900,1935
487,403,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 4/403- lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 4\403- lameness.mov,61.240000,29.996734,1837
488,415,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 4/415 - lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 4\415 - lameness.mov,61.878333,29.994344,1856
489,417,Unhealthy,Unhealthy,fresh cows,Truro Cow Video Data,unhealthy cows after exercise/Sep 4/417- fresh cows .mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 4\417- fresh cows .mov,63.573333,29.996854,1907
490,425,Unhealthy,Unhealthy,unhealthy folder,Truro Cow Video Data,unhealthy cows after exercise/Sep 4/425.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 4\425.mov,64.306667,29.996890,1929
491,427,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 4/427- lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 4\427- lameness.mov,62.473333,29.996799,1874
492,446,Unhealthy,Unhealthy,fresh cows,Truro Cow Video Data,unhealthy cows after exercise/Sep 4/446- fresh cows.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 4\446- fresh cows.mov,72.773333,29.997252,2183
493,378,Unhealthy,Unhealthy,mastitis,Truro Cow Video Data,unhealthy cows after exercise/Sep 5/378- mastitis.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 5\378- mastitis.mov,59.356667,29.988207,1780
494,403,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 5/403- lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 5\403- lameness.mov,53.271667,29.997184,1598
495,415,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 5/415 - lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 5\415 - lameness.mov,56.455000,29.988486,1693
496,417,Unhealthy,Unhealthy,fresh cows,Truro Cow Video Data,unhealthy cows after exercise/Sep 5/417- fresh cows .mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 5\417- fresh cows .mov,54.271667,29.997236,1628
497,425,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 5/425-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 5\425-lameness.mov,49.971667,29.996998,1499
498,427,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 5/427- lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 5\427- lameness.mov,56.405000,29.997341,1692
499,446,Unhealthy,Unhealthy,fresh cows,Truro Cow Video Data,unhealthy cows after exercise/Sep 5/446- fresh cows.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 5\446- fresh cows.mov,51.071667,29.997063,1532
500,403,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 8/403- lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 8\403- lameness.mov,55.605000,29.997302,1668
501,415,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 8/415 - lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 8\415 - lameness.mov,50.338333,29.997020,1510
502,417,Unhealthy,Unhealthy,fresh cows,Truro Cow Video Data,unhealthy cows after exercise/Sep 8/417- fresh cows .mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 8\417- fresh cows .mov,56.205000,29.997331,1686
503,425,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 8/425-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 8\425-lameness.mov,52.038333,29.997118,1561
504,427,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows after exercise/Sep 8/427- lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 8\427- lameness.mov,49.271667,29.996956,1478
505,446,Unhealthy,Unhealthy,fresh cows,Truro Cow Video Data,unhealthy cows after exercise/Sep 8/446- fresh cows.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows after exercise\Sep 8\446- fresh cows.mov,61.106667,29.996727,1833
506,255,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 10/255- lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 10\255- lameness.mov,63.106667,29.996831,1893
507,323,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 10/323- lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 10\323- lameness.mov,60.773333,29.996709,1823
508,394,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 10/394- lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 10\394- lameness.mov,54.238333,29.997234,1627
509,425,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 10/425- lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 10\425- lameness.mov,60.873333,29.996714,1826
510,255,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 28/255-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 28\255-lameness.mov,62.430000,30.001602,1873
511,323,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 28/323-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 28\323-lameness.mov,60.930000,30.001641,1828
512,363,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 28/363-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 28\363-lameness.mov,60.530000,30.001652,1816
513,394,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 28/394-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 28\394-lameness.mov,78.128333,30.001920,2344
514,425,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 28/425-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 28\425-lameness.mov,60.363333,30.001657,1811
515,255,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 5/255- lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 5\255- lameness.mov,62.706667,29.996811,1881
516,323,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 5/323- lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 5\323- lameness.mov,56.605000,29.997350,1698
517,394,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 5/394- lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 5\394- lameness.mov,60.273333,29.996682,1808
518,425,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 5/425- lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 5\425- lameness.mov,64.306667,29.996890,1929
519,255,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 7/255-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 7\255-lameness.mov,64.263333,30.001556,1928
520,323,Unhealthy,Unhealthy,lameness,Truro Cow Video Data,unhealthy cows before going out/Nov 7/323-lameness.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\unhealthy cows before going out\Nov 7\323-lameness.mov,60.695000,30.002471,1821
